GLASNO,A_WT,SIO2,AL2O3,B2O3,CAO,K2O,NA2O,PBO,Li2O,MgO,SRO,BAO,ZNO,P2O5,GEO2,ZRO2,TIO2,TEO2,FemOn,RO20,RO100,RO150,RO300,Year,Refer_Id,Patent,SLeg,1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,90,92
20445,18.63572,35,0,40,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,16.28622,12.39642,10.71244,7.423845,1988,34,FALSE,,0,0,0,21.05263,0,0,56.57895,0,2.631579,0,0,9.210526,0,0,0,10.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20439,18.34149,43,0,40,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17.03167,13.06778,11.35173,8.000489,1988,34,FALSE,,0,0,0,21.05263,0,0,58.68421,0,0,0,0,11.31579,0,0,0,8.947369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20447,18.84767,35,0,40,0,22.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,15.59077,11.77505,10.12316,6.8972,1988,34,FALSE,,0,0,0,21.05263,0,0,56.57895,0,1.315789,0,0,9.210526,0,0,0,11.8421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20448,19.05963,35,0,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35898,10.24713,8.899954,6.269076,1988,34,FALSE,,0,0,0,21.05263,0,0,56.57895,0,0,0,0,9.210526,0,0,0,13.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20449,16.98147,26.7,0,40,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,10.72264,8.24057,7.166035,5.067596,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,17.52632,0,0,7.026316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20450,17.68516,26.7,0,40,0,8.3,25,0,0,0,0,0,0,0,0,0,0,0,0,14.57259,10.86802,9.264231,6.132233,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,13.1579,0,0,7.026316,0,0,0,4.368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20451,18.02428,26.7,0,40,0,12.3,21,0,0,0,0,0,0,0,0,0,0,0,0,15.19077,11.37506,9.723158,6.4972,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,11.05263,0,0,7.026316,0,0,0,6.473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20452,18.39732,26.7,0,40,0,16.7,16.6,0,0,0,0,0,0,0,0,0,0,0,0,16.3953,12.24618,10.44994,6.942101,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,8.736842,0,0,7.026316,0,0,0,8.789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20453,18.95688,26.7,0,40,0,23.3,10,0,0,0,0,0,0,0,0,0,0,0,0,15.78167,11.81778,10.10173,6.750489,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,5.263158,0,0,7.026316,0,0,0,12.26316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20455,19.8047,26.7,0,40,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53627,8.868971,7.714246,5.459208,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,0,0,0,7.026316,0,0,0,17.52632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20436,17.8328,43,0,40,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,19.49074,14.86002,12.85529,8.940291,1988,34,FALSE,,0,0,0,21.05263,0,0,58.68421,0,3.157895,0,0,11.31579,0,0,0,5.789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20428,17.21938,47,0,40,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,19.49529,14.93866,12.966,9.113647,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,4.736842,0,0,12.36842,0,0,0,2.105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20454,19.46557,26.7,0,40,0,29.3,4,0,0,0,0,0,0,0,0,0,0,0,0,14.08169,10.52529,8.985662,5.978944,1988,34,FALSE,,0,0,0,21.05263,0,0,54.39474,0,2.105263,0,0,7.026316,0,0,0,15.42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20420,16.87028,49,0,40,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16.38622,12.49642,10.81244,7.523845,1988,34,FALSE,,0,0,0,21.05263,0,0,60.26316,0,5.789474,0,0,12.89474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20430,17.55851,47,0,40,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,20.08619,15.38138,13.34457,9.366936,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,2.631579,0,0,12.36842,0,0,0,4.210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20435,17.62084,43,0,40,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,19.13619,14.43138,12.39457,8.416936,1988,34,FALSE,,0,0,0,21.05263,0,0,58.68421,0,4.473684,0,0,11.31579,0,0,0,4.473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20415,19.8047,51,0,40,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17.86348,13.60322,11.75887,8.157068,1988,34,FALSE,,0,0,0,21.05263,0,0,60.78947,0,4.736842,0,0,13.42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20416,17.07227,51,0,40,0,2.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,20.35437,15.53842,13.4535,9.381903,1988,34,FALSE,,0,0,0,21.05263,0,0,60.78947,0,3.421053,0,0,13.42105,0,0,0,1.315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20417,17.28422,51,0,40,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,21.63163,16.44522,14.19992,9.815126,1988,34,FALSE,,0,0,0,21.05263,0,0,60.78947,0,2.105263,0,0,13.42105,0,0,0,2.631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20419,17.62335,51,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,22.94071,17.49498,15.13742,10.53338,1988,34,FALSE,,0,0,0,21.05263,0,0,60.78947,0,0,0,0,13.42105,0,0,0,4.736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20421,17.08224,49,0,40,0,2.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,18.74984,14.2673,12.32672,8.537002,1988,34,FALSE,,0,0,0,21.05263,0,0,60.26316,0,4.473684,0,0,12.89474,0,0,0,1.315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,17.29419,49,0,40,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,19.79074,15.16002,13.15529,9.240292,1988,34,FALSE,,0,0,0,21.05263,0,0,60.26316,0,3.157895,0,0,12.89474,0,0,0,2.631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20423,17.46375,49,0,40,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,21.018,16.01682,13.85171,9.623515,1988,34,FALSE,,0,0,0,21.05263,0,0,60.26316,0,2.105263,0,0,12.89474,0,0,0,3.684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20424,17.63332,49,0,40,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,21.6589,16.50954,14.28028,9.926804,1988,34,FALSE,,0,0,0,21.05263,0,0,60.26316,0,1.052632,0,0,12.89474,0,0,0,4.736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20433,16.9002,43,0,40,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,13.61353,10.57577,9.260669,6.692431,1988,34,FALSE,,0,0,0,21.05263,0,0,58.68421,0,8.947369,0,0,11.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20426,16.88025,47,0,40,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15.99077,12.17506,10.52316,7.2972,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,6.842105,0,0,12.36842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20427,17.04982,47,0,40,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,18.80438,14.39594,12.48743,8.760358,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,5.789474,0,0,12.36842,0,0,0,1.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20429,17.38894,47,0,40,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,20.08619,15.38138,13.34457,9.366936,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,3.684211,0,0,12.36842,0,0,0,3.157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20431,17.81285,47,0,40,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,19.49529,14.93866,12.966,9.113647,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,1.052632,0,0,12.36842,0,0,0,5.789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20432,17.98241,47,0,40,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.80438,14.39594,12.48743,8.760358,1988,34,FALSE,,0,0,0,21.05263,0,0,59.73684,0,0,0,0,12.36842,0,0,0,6.842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20425,17.80288,49,0,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74073,16.7025,14.52135,10.26184,1988,34,FALSE,,0,0,0,21.05263,0,0,60.26316,0,0,0,0,12.89474,0,0,0,5.789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20418,17.45378,51,0,40,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,22.94071,17.49498,15.13742,10.53338,1988,34,FALSE,,0,0,0,21.05263,0,0,60.78947,0,1.052632,0,0,13.42105,0,0,0,3.684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20434,17.32411,43,0,40,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,17.27258,13.1605,11.3803,7.903779,1988,34,FALSE,,0,0,0,21.05263,0,0,58.68421,0,6.31579,0,0,11.31579,0,0,0,2.631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20492,19.31966,55,0,20,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,15.44077,11.62506,9.973158,6.7472,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,8.823529,0,0,16.17647,0,0,0,5.882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20491,18.84588,55,0,20,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,13.49533,10.16121,8.717808,5.89901,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,11.76471,0,0,16.17647,0,0,0,2.941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20490,18.3721,55,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,11.28172,8.540331,7.353531,5.035852,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,14.70588,0,0,16.17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20489,20.23936,60,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16.23622,12.34642,10.66244,7.373845,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,0,0,0,17.64706,0,0,0,11.76471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,20.04985,60,0,20,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,16.8544,12.85346,11.12137,7.738812,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,1.176471,0,0,17.64706,0,0,0,10.58823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20487,19.76558,60,0,20,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,17.5453,13.39618,11.59994,8.092101,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,2.941176,0,0,17.64706,0,0,0,8.823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,19.52869,60,0,20,0,12.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,17.76803,13.58186,11.76958,8.230423,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,4.411765,0,0,17.64706,0,0,0,7.352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20484,19.05491,60,0,20,0,7.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,17.07258,12.9605,11.1803,7.703779,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,7.352941,0,0,17.64706,0,0,0,4.411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20482,18.58113,60,0,20,0,2.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,14.15896,10.63961,9.116019,6.140622,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,10.29412,0,0,17.64706,0,0,0,1.470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20493,19.79344,55,0,20,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,17.11348,12.85322,11.00887,7.407068,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,5.882353,0,0,16.17647,0,0,0,8.823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20505,21.1947,46.7,0,20,0,29.3,4,0,0,0,0,0,0,0,0,0,0,0,0,13.63169,10.07529,8.535662,5.528944,1980,35,FALSE,,0,0,0,11.76471,0,0,54.91176,0,2.352941,0,0,13.73529,0,0,0,17.23529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20483,18.81802,60,0,20,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,16.15895,12.2321,10.53208,7.212167,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,8.823529,0,0,17.64706,0,0,0,2.941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20485,19.2918,60,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,17.52258,13.4105,11.6303,8.153779,1980,35,FALSE,,0,0,0,11.76471,0,0,58.82353,0,5.882353,0,0,17.64706,0,0,0,5.882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20494,20.03033,55,0,20,0,17.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,17.23621,12.9389,11.07851,7.44539,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,4.411765,0,0,16.17647,0,0,0,10.29412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20495,20.26722,55,0,20,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,16.96348,12.70322,10.85886,7.257068,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,2.941176,0,0,16.17647,0,0,0,11.76471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20496,20.50411,55,0,20,0,22.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,15.54077,11.72506,10.07316,6.8472,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,1.470588,0,0,16.17647,0,0,0,13.23529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20497,20.741,55,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79533,10.46121,9.017808,6.19901,1980,35,FALSE,,0,0,0,11.76471,0,0,57.35294,0,0,0,0,16.17647,0,0,0,14.70588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20498,18.41835,46.7,0,20,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,10.02719,7.61921,6.57675,4.540952,1980,35,FALSE,,0,0,0,11.76471,0,0,54.91176,0,19.58823,0,0,13.73529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20499,18.8258,46.7,0,20,0,4.3,29,0,0,0,0,0,0,0,0,0,0,0,0,11.25444,8.476011,7.273173,4.924175,1980,35,FALSE,,0,0,0,11.76471,0,0,54.91176,0,17.05882,0,0,13.73529,0,0,0,2.529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500,19.20483,46.7,0,20,0,8.3,25,0,0,0,0,0,0,0,0,0,0,0,0,12.77261,9.475533,8.048165,5.260687,1980,35,FALSE,,0,0,0,11.76471,0,0,54.91176,0,14.70588,0,0,13.73529,0,0,0,4.882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20501,19.58385,46.7,0,20,0,12.3,21,0,0,0,0,0,0,0,0,0,0,0,0,13.64079,10.23257,8.757092,5.875654,1980,35,FALSE,,0,0,0,11.76471,0,0,54.91176,0,12.35294,0,0,13.73529,0,0,0,7.235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
